imdb_id,name,genre,dataset_genre,topic1,topic2,topic3,topic4,topic5
tt0112573,Braveheart,"Biography, Drama, History, War",history,"['wallace', 'gibson', 'scene', 'scottish', 'english', 'great', 'william', 'time', 'mel', 'make']","['wallace', 'braveheart', 'english', 'gibson', 'scottish', 'scotland', 'william', 'story', 'edward', 'battle']","['wallace', 'freedom', 'watch', 'wife', 'act', 'add', 'saw', 'truly', 'highly', 'captivate']","['mel', 'gibson', 'wonderful', 'plus', 'watch', 'oscar', 'character', 'incredible', 'simply', 'say']","['wallace', 'english', 'work', 'bridge', 'scottish', 'edward', 'gibson', 'battle', 'story', 'yes']"
tt0363163,Downfall,"Biography, Drama, History, War",history,"['hitler', 'people', 'german', 'look', 'war', 'think', 'goebbels', 'child', 'man', 'know']","['hitler', 'german', 'people', 'day', 'bunker', 'war', 'berlin', 'make', 'ganz', 'watch']","['hitler', 'human', 'evil', 'people', 'nazi', 'man', 'make', 'german', 'untergang', 'der']","['minute', 'set', 'edge', 'st', 'absolutely', 'intense', 'idea', 'create', 'superb', 'act']","['hitler', 'make', 'human', 'say', 'watch', 'jung', 'end', 'berlin', 'character', 'german']"
tt0395169,Hotel Rwanda,"Biography, Drama, History, War",history,"['make', 'rwanda', 'people', 'genocide', 'know', 'happen', 'good', 'hero', 'true', 'way']","['hotel', 'rwanda', 'paul', 'people', 'hutu', 'george', 'tutsi', 'cheadle', 'nation', 'moment']","['rwanda', 'mr', 'cheadle', 'hard', 'man', 'george', 'play', 'paul', 'performance', 'hotel']","['people', 'involve', 'real', 'way', 'carnage', 'help', 'powerful', 'ask', 'youre', 'hand']","['hotel', 'rwanda', 'story', 'genocide', 'say', 'make', 'paul', 'feel', 'true', 'fact']"
tt2024544,12 Years a Slave,"Biography, Drama, History",history,"['slavery', 'people', 'story', 'black', 'white', 'mcqueen', 'good', 'work', 'human', 'shot']","['like', 'life', 'work', 'cleanse', 'kid', 'evil', 'good', 'watch', 'world', 'scene']","['slave', 'year', 'make', 'solomon', 'northup', 'watch', 'slavery', 'say', 'scene', 'time']","['slave', 'solomon', 'year', 'character', 'slavery', 'scene', 'man', 'make', 'feel', 'know']","['slave', 'depict', 'character', 'northup', 'moment', 'fassbender', 'star', 'year', 'half', 'brad']"
tt2119532,Hacksaw Ridge,"Biography, Drama, History, War",history,"['hero', 'soldier', 'story', 'japanese', 'rope', 'ladder', 'ridge', 'real', 'sergeant', 'half']","['story', 'gibson', 'mel', 'know', 'let', 'hacksaw', 'ridge', 'true', 'dos', 'battle']","['make', 'scene', 'guy', 'look', 'like', 'say', 'let', 'naked', 'character', 'check']","['dos', 'war', 'battle', 'journey', 'horror', 'audience', 'role', 'violence', 'army', 'true']","['war', 'dos', 'ridge', 'story', 'hacksaw', 'gibson', 'film', 'garfield', 'life', 'scene']"
tt0010323,The Cabinet of Dr. Caligari,"Fantasy, Horror, Mystery, Thriller",horror,"['story', 'caligari', 'man', 'expressionism', 'francis', 'really', 'german', 'authority', 'end', 'world']","['set', 'scene', 'time', 'story', 'make', 'year', 'really', 'expressionist', 'end', 'feel']","['francis', 'caligari', 'cesare', 'dr', 'like', 'story', 'set', 'alan', 'man', 'german']","['caligari', 'dr', 'film', 'character', 'time', 'silent', 'like', 'picture', 'set', 'motion']","['year', 'twist', 'make', 'dr', 'caligari', 'cinema', 'expressionist', 'great', 'style', 'play']"
tt0046911,Diabolique,"Crime, Drama, Horror, Mystery, Thriller",horror,"['like', 'really', 'twist', 'drama', 'love', 'clouzot', 'watch', 'original', 'felt', 'white']","['end', 'character', 'lot', 'woman', 'come', 'like', 'certain', 'way', 'story', 'thriller']","['nicole', 'michel', 'christina', 'school', 'man', 'suspense', 'clouzot', 'wife', 'mistress', 'appear']","['make', 'clouzot', 'suspense', 'film', 'hitchcock', 'watch', 'plot', 'le', 'story', 'great']","['suspense', 'mystery', 'film', 'story', 'plot', 'french', 'scene', 'diaboliques', 'le', 'thing']"
tt0054215,Psycho,"Horror, Mystery, Thriller",horror,"['psycho', 'horror', 'time', 'norman', 'watch', 'year', 'scene', 'hitchcock', 'bates', 'perkins']","['film', 'best', 'horror', 'time', 'psycho', 'great', 'movie', 'hitchcock', 'watch', 'make']","['make', 'come', 'like', 'end', 'best', 'psycho', 'genius', 'character', 'hitchcock', 'perkins']","['norman', 'like', 'marion', 'make', 'scene', 'come', 'look', 'feel', 'moment', 'thing']","['norman', 'hitchcock', 'psycho', 'scene', 'bates', 'story', 'anthony', 'perkins', 'time', 'marion']"
tt0056687,What Ever Happened to Baby Jane?,"Drama, Horror, Thriller",horror,"['jane', 'davis', 'baby', 'crawford', 'blanch', 'sister', 'joan', 'time', 'make', 'actress']","['jane', 'davis', 'baby', 'bette', 'crawford', 'make', 'blanch', 'sister', 'joan', 'truly']","['jane', 'baby', 'hollywood', 'make', 'davis', 'good', 'crawford', 'joan', 'bette', 'sister']","['davis', 'crawford', 'bette', 'miss', 'actress', 'joan', 'lot', 'best', 'set', 'act']","['jane', 'blanch', 'davis', 'crawford', 'baby', 'end', 'sister', 'character', 'horror', 'make']"
tt0063350,Night of the Living Dead,Horror,horror,"['end', 'film', 'doesnt', 'matter', 'kill', 'human', 'horror', 'happen', 'screen', 'zombie']","['horror', 'film', 'way', 'night', 'dead', 'classic', 'sequel', 'living', 'feel', 'decade']","['table', 'year', 'version', 'color', 'dialog', 'dead', 'hit', 'classic', 'black', 'broadcast']","['make', 'character', 'horror', 'house', 'effect', 'budget', 'point', 'great', 'romero', 'dead']","['zombie', 'horror', 'dead', 'film', 'living', 'make', 'time', 'night', 'romero', 'movie']"
tt0063522,Rosemary's Baby,"Drama, Horror",horror,"['rosemary', 'guy', 'horror', 'end', 'like', 'building', 'roman', 'bramford', 'make', 'devil']","['rosemary', 'baby', 'make', 'horror', 'polanski', 'farrow', 'mia', 'like', 'roman', 'atmosphere']","['rosemary', 'film', 'horror', 'come', 'baby', 'polanski', 'really', 'time', 'present', 'audience']","['rosemary', 'make', 'watch', 'neighbor', 'real', 'way', 'life', 'new', 'horror', 'mia']","['rosemary', 'farrow', 'polanskis', 'shes', 'create', 'pregnant', 'polanski', 'paranoia', 'performance', 'mia']"
tt0070047,The Exorcist,Horror,horror,"['shock', 'year', 'people', 'good', 'story', 'great', 'movie', 'feel', 'masterpiece', 'dont']","['horror', 'good', 'watch', 'terrify', 'feel', 'make', 'way', 'scene', 'film', 'effect']","['performance', 'girl', 'young', 'demon', 'terrify', 'character', 'possess', 'like', 'exorcist', 'beautiful']","['exorcist', 'effect', 'horror', 'sound', 'demon', 'fear', 'use', 'light', 'scene', 'thrill']","['exorcist', 'father', 'regan', 'make', 'time', 'horror', 'karras', 'film', 'know', 'blair']"
tt0077402,Dawn of the Dead,"Horror, Thriller",horror,"['zombie', 'dead', 'horror', 'great', 'mall', 'dawn', 'like', 'living', 'time', 'night']","['romero', 'zombie', 'horror', 'dead', 'dawn', 'trilogy', 'mall', 'gore', 'great', 'make']","['zombie', 'dead', 'make', 'mall', 'dawn', 'watch', 'people', 'romero', 'time', 'gore']","['zombie', 'horror', 'dead', 'mall', 'dawn', 'film', 'like', 'review', 'make', 'night']","['dead', 'dawn', 'great', 'make', 'watch', 'kill', 'alien', 'inside', 'effect', 'death']"
tt0078748,Alien,"Horror, Sci-Fi",horror,"['alien', 'make', 'scott', 'crew', 'ship', 'time', 'like', 'film', 'great', 'kane']","['alien', 'scene', 'make', 'best', 'scifi', 'watch', 'time', 'like', 'character', 'learn']","['alien', 'ship', 'fiction', 'science', 'like', 'make', 'crew', 'horror', 'life', 'look']","['alien', 'crew', 'make', 'horror', 'character', 'film', 'like', 'great', 'good', 'feel']","['alien', 'film', 'cast', 'ship', 'scifi', 'weaver', 'character', 'fiction', 'science', 'level']"
tt0081505,The Shining,"Drama, Horror",horror,"['character', 'scene', 'film', 'good', 'story', 'kubrick', 'want', 'pace', 'filmmaker', 'purpose']","['jack', 'kubrick', 'shin', 'story', 'nicholson', 'book', 'king', 'novel', 'thing', 'time']","['jack', 'book', 'hotel', 'thought', 'say', 'novel', 'time', 'make', 'mind', 'great']","['jack', 'kubrick', 'horror', 'like', 'shin', 'love', 'way', 'make', 'hotel', 'nicholson']","['jack', 'shin', 'horror', 'make', 'like', 'danny', 'kubrick', 'hotel', 'film', 'work']"
tt0084787,The Thing,"Horror, Mystery, Sci-Fi",horror,"['thing', 'gore', 'strong', 'different', 'men', 'scary', 'score', 'completely', 'start', 'right']","['thing', 'carpenter', 'make', 'horror', 'john', 'alien', 'film', 'great', 'time', 'good']","['thing', 'carpenter', 'best', 'horror', 'make', 'effect', 'alien', 'john', 'year', 'film']","['truly', 'thing', 'carpenter', 'creature', 'horror', 'paranoia', 'character', 'group', 'watch', 'john']","['carpenter', 'scene', 'group', 'time', 'follow', 'effect', 'line', 'john', 'tone', 'thats']"
tt0156887,Perfect Blue,"Animation, Horror, Mystery, Thriller",horror,"['woman', 'blue', 'perfect', 'mima', 'film', 'culture', 'mimas', 'reality', 'anime', 'satoshi']","['hitchcock', 'watch', 'rape', 'film', 'like', 'look', 'murder', 'real', 'say', 'know']","['perfect', 'blue', 'mima', 'anime', 'animation', 'thriller', 'really', 'image', 'doesnt', 'make']","['mima', 'blue', 'like', 'perfect', 'anime', 'mimas', 'try', 'pop', 'act', 'film']","['perfect', 'blue', 'story', 'anime', 'animation', 'fan', 'make', 'mima', 'good', 'like']"
tt0365748,Shaun of the Dead,"Comedy, Horror",horror,"['shaun', 'dead', 'zombie', 'time', 'comedy', 'horror', 'pegg', 'work', 'dont', 'loser']","['shaun', 'good', 'dead', 'make', 'horror', 'comedy', 'zombie', 'reference', 'movie', 'character']","['shaun', 'zombie', 'dead', 'time', 'living', 'film', 'pegg', 'horror', 'comedy', 'simon']","['watch', 'people', 'actor', 'problem', 'waste', 'way', 'review', 'smile', 'make', 'poor']","['good', 'time', 'really', 'bad', 'dead', 'shaun', 'space', 'british', 'make', 'comedy']"
tt0032138,The Wizard of Oz,"Adventure, Family, Fantasy, Musical",musical,"['oz', 'wizard', 'make', 'like', 'time', 'im', 'story', 'color', 'view', 'effect']","['great', 'character', 'watch', 'time', 'song', 'film', 'oz', 'story', 'like', 'remember']","['wicked', 'wizard', 'witch', 'oz', 'classic', 'look', 'little', 'brain', 'heart', 'make']","['girl', 'forever', 'unforgettable', 'wondrous', 'stand', 'performance', 'photography', 'memorable', 'beautifully', 'arlen']","['oz', 'wizard', 'dorothy', 'make', 'garland', 'place', 'character', 'year', 'story', 'child']"
tt0045152,Singin' in the Rain,"Comedy, Musical, Romance",musical,"['musical', 'kelly', 'number', 'rain', 'dance', 'song', 'best', 'singin', 'make', 'reynolds']","['musical', 'rain', 'dance', 'hollywood', 'number', 'sing', 'broadway', 'singin', 'love', 'make']","['kelly', 'dance', 'number', 'musical', 'gene', 'best', 'good', 'oconnor', 'reynolds', 'great']","['thing', 'gene', 'screenplay', 'great', 'make', 'kelly', 'script', 'direction', 'comment', 'green']","['rain', 'kelly', 'musical', 'lockwood', 'make', 'dance', 'number', 'great', 'sing', 'lamont']"
tt0059742,The Sound of Music,"Biography, Drama, Family, Musical, Romance",musical,"['maria', 'music', 'song', 'von', 'trapp', 'musical', 'sound', 'make', 'love', 'great']","['watch', 'andrew', 'julie', 'sound', 'song', 'music', 'ive', 'write', 'hand', 'grown']","['musical', 'make', 'music', 'sound', 'watch', 'best', 'andrew', 'story', 'great', 'film']","['music', 'family', 'sound', 'best', 'song', 'trapp', 'child', 'maria', 'love', 'story']","['musical', 'von', 'captain', 'song', 'trapp', 'andrew', 'evry', 'definitely', 'julie', 'year']"
tt0067093,Fiddler on the Roof,"Drama, Family, Musical, Romance",musical,"['roof', 'best', 'daughter', 'tevye', 'fiddler', 'broadway', 'like', 'come', 'jewish', 'score']","['roof', 'fiddler', 'musical', 'song', 'tradition', 'make', 'love', 'character', 'change', 'music']","['jewison', 'fiddler', 'story', 'great', 'tevye', 'roof', 'set', 'jewish', 'course', 'shot']","['musical', 'jewison', 'fiddler', 'like', 'play', 'great', 'best', 'village', 'roof', 'story']","['tevye', 'daughter', 'story', 'jewish', 'love', 'song', 'musical', 'poor', 'marry', 'great']"
tt0073707,Sholay,"Action, Adventure, Comedy, Drama, Musical, Thriller",musical,"['indian', 'make', 'character', 'gabbar', 'cinema', 'sholay', 'great', 'year', 'singh', 'music']","['bollywood', 'great', 'western', 'best', 'movie', 'sholay', 'true', 'masterpiece', 'american', 'good']","['sholay', 'world', 'make', 'audience', 'consider', 'argue', 'total', 'success', 'thing', 'human']","['great', 'best', 'film', 'singh', 'watch', 'really', 'act', 'know', 'come', 'amitabh']","['make', 'indian', 'great', 'action', 'life', 'movie', 'bollywood', 'good', 'time', 'character']"
tt0084503,Pink Floyd: The Wall,"Animation, Drama, Fantasy, Music, Musical",musical,"['album', 'time', 'watch', 'like', 'wall', 'really', 'pink', 'people', 'story', 'great']","['pink', 'wall', 'floyd', 'star', 'rock', 'music', 'mind', 'think', 'time', 'parker']","['pink', 'wall', 'world', 'really', 'time', 'like', 'floyd', 'make', 'life', 'great']","['pink', 'make', 'human', 'music', 'rock', 'wall', 'love', 'like', 'man', 'album']","['wall', 'pink', 'album', 'music', 'floyd', 'truth', 'rock', 'begin', 'tell', 'parker']"
tt0101414,Beauty and the Beast,"Animation, Family, Fantasy, Musical, Romance",musical,"['beast', 'beauty', 'belle', 'disney', 'love', 'song', 'animation', 'character', 'great', 'castle']","['beast', 'disney', 'belle', 'character', 'make', 'beautiful', 'story', 'quite', 'animation', 'best']","['belle', 'life', 'beast', 'father', 'girl', 'story', 'stay', 'big', 'people', 'object']","['beast', 'disney', 'movie', 'love', 'beauty', 'classic', 'story', 'time', 'bell', 'perfect']","['disney', 'beast', 'best', 'song', 'belle', 'beauty', 'time', 'make', 'character', 'animation']"
tt0103639,Aladdin,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",musical,"['voice', 'disney', 'great', 'character', 'like', 'genie', 'robin', 'williams', 'song', 'think']","['great', 'genie', 'aladdin', 'disney', 'jafar', 'good', 'love', 'cave', 'animation', 'jasmine']","['aladdin', 'jafar', 'williams', 'lamp', 'disney', 'robin', 'genie', 'princess', 'movie', 'street']","['line', 'disney', 'good', 'best', 'story', 'genie', 'dvd', 'original', 'comic', 'robin']","['aladdin', 'disney', 'like', 'jafar', 'love', 'make', 'story', 'song', 'williams', 'time']"
tt0107688,The Nightmare Before Christmas,"Animation, Family, Fantasy, Musical",musical,"['jack', 'christmas', 'town', 'halloween', 'character', 'love', 'year', 'time', 'style', 'burton']","['jack', 'burton', 'christmas', 'year', 'holiday', 'nightmare', 'halloween', 'character', 'selick', 'work']","['christmas', 'song', 'nightmare', 'like', 'jack', 'character', 'halloween', 'child', 'holiday', 'animation']","['christmas', 'town', 'halloween', 'jack', 'story', 'make', 'burton', 'child', 'year', 'song']","['christmas', 'burton', 'nightmare', 'character', 'jack', 'make', 'tim', 'animation', 'story', 'thing']"
tt0168629,Dancer in the Dark,"Crime, Drama, Musical",musical,"['character', 'like', 'right', 'watch', 'selma', 'make', 'dont', 'really', 'musical', 'movie']","['musical', 'love', 'really', 'thing', 'bjork', 'make', 'trier', 'von', 'music', 'story']","['selma', 'von', 'trier', 'character', 'camera', 'musical', 'audience', 'scene', 'lars', 'dancer']","['make', 'say', 'people', 'minute', 'bjork', 'happy', 'walk', 'musical', 'lead', 'shot']","['selma', 'im', 'think', 'story', 'know', 'moment', 'need', 'character', 'bjork', 'style']"
tt0169102,Lagaan: Once Upon a Time in India,"Adventure, Drama, Musical, Sport",musical,"['plot', 'like', 'game', 'bollywood', 'time', 'song', 'run', 'really', 'make', 'cricket']","['love', 'long', 'sport', 'khan', 'awesome', 'time', 'film', 'village', 'indian', 'like']","['indian', 'character', 'british', 'like', 'love', 'make', 'cricket', 'lagaan', 'khan', 'song']","['cricket', 'movie', 'lagaan', 'british', 'love', 'indian', 'year', 'india', 'dont', 'tax']","['cricket', 'song', 'match', 'game', 'english', 'year', 'bhuvan', 'aamir', 'musical', 'play']"
tt3783958,La La Land,"Comedy, Drama, Music, Musical, Romance",musical,"['musical', 'chazelle', 'stone', 'number', 'like', 'damien', 'audition', 'great', 'le', 'hollywood']","['dream', 'jazz', 'dance', 'love', 'make', 'song', 'pianist', 'good', 'music', 'story']","['la', 'musical', 'land', 'hollywood', 'make', 'city', 'like', 'mia', 'dream', 'love']","['hollywood', 'gosling', 'story', 'jazz', 'character', 'like', 'love', 'stone', 'musical', 'dance']","['la', 'musical', 'gosling', 'make', 'love', 'land', 'stone', 'film', 'dance', 'number']"
tt0036775,Double Indemnity,"Crime, Drama, Film-Noir, Mystery, Thriller",mystery,"['macmurray', 'stanwyck', 'best', 'bos', 'insurance', 'come', 'like', 'woman', 'money', 'thriller']","['walter', 'phyllis', 'neff', 'man', 'insurance', 'indemnity', 'time', 'noir', 'make', 'double']","['wilder', 'murder', 'character', 'classic', 'noir', 'insurance', 'billy', 'neff', 'macmurray', 'love']","['make', 'chandler', 'story', 'film', 'know', 'walter', 'character', 'wilder', 'way', 'time']","['stanwyck', 'macmurray', 'indemnity', 'performance', 'double', 'robinson', 'think', 'role', 'wilder', 'good']"
tt0047396,Rear Window,"Mystery, Thriller",mystery,"['time', 'grace', 'think', 'film', 'kelly', 'watch', 'stewart', 'help', 'actually', 'year']","['stewart', 'window', 'hitchcock', 'character', 'apartment', 'rear', 'kelly', 'watch', 'jeff', 'grace']","['camera', 'world', 'hitchcock', 'story', 'character', 'rw', 'movie', 'time', 'engage', 'like']","['character', 'apartment', 'window', 'hitchcock', 'great', 'lb', 'classic', 'rear', 'let', 'like']","['hitchcock', 'window', 'rear', 'movie', 'time', 'stewart', 'watch', 'look', 'age', 'like']"
tt0051201,Witness for the Prosecution,"Crime, Drama, Film-Noir, Mystery, Thriller",mystery,"['story', 'laughton', 'dietrich', 'wilder', 'christie', 'power', 'make', 'witness', 'vole', 'prosecution']","['sir', 'story', 'wilfred', 'power', 'vole', 'say', 'tyrone', 'year', 'marlene', 'like']","['billy', 'play', 'power', 'movie', 'prosecution', 'witness', 'christie', 'film', 'story', 'include']","['laughton', 'story', 'christie', 'plot', 'charles', 'classical', 'power', 'surprise', 'character', 'make']","['laughton', 'power', 'make', 'dietrich', 'tyrone', 'watch', 'charles', 'end', 'play', 'plot']"
tt0052357,Vertigo,"Mystery, Romance, Thriller",mystery,"['vertigo', 'hitchcock', 'like', 'time', 'love', 'stewart', 'mystery', 'maybe', 'way', 'character']","['vertigo', 'film', 'hitchcock', 'know', 'year', 'kim', 'great', 'novak', 'stewart', 'dont']","['scottie', 'madeleine', 'vertigo', 'hitchcock', 'ferguson', 'judy', 'love', 'time', 'stewart', 'carlotta']","['hitchcock', 'stewart', 'color', 'scene', 'vertigo', 'scottie', 'make', 'like', 'great', 'work']","['stewart', 'vertigo', 'hitchcock', 'novak', 'time', 'make', 'great', 'obsession', 'kim', 'bel']"
tt0053125,North by Northwest,"Adventure, Mystery, Thriller",mystery,"['grant', 'hitchcock', 'say', 'saint', 'james', 'bond', 'look', 'suspense', 'run', 'mari']","['north', 'northwest', 'hitchcock', 'make', 'people', 'thornhill', 'way', 'saint', 'good', 'grant']","['scene', 'hitchcock', 'grant', 'thornhill', 'cary', 'mason', 'doesnt', 'like', 'saint', 'james']","['hitchcock', 'grant', 'good', 'best', 'great', 'thornhill', 'character', 'film', 'set', 'eva']","['grant', 'hitchcock', 'understand', 'cary', 'dont', 'scene', 'love', 'spy', 'mason', 'alfred']"
tt0078788,Apocalypse Now,"Drama, Mystery, War",mystery,"['kurtz', 'coppola', 'kurtzs', 'deep', 'horror', 'heart', 'experience', 'force', 'willard', 'war']","['war', 'time', 'make', 'say', 'coppola', 'story', 'vietnam', 'insane', 'scene', 'apocalypse']","['scene', 'make', 'version', 'original', 'war', 'apocalypse', 'willard', 'kurtz', 'end', 'like']","['watch', 'make', 'war', 'think', 'time', 'coppola', 'great', 'brando', 'performance', 'middle']","['war', 'coppola', 'willard', 'kurtz', 'scene', 'apocalypse', 'make', 'soldier', 'sheen', 'great']"
tt0209144,Memento,"Mystery, Thriller",mystery,"['leonard', 'memory', 'memento', 'make', 'know', 'way', 'remember', 'like', 'character', 'truth']","['leonard', 'lenny', 'plot', 'end', 'wife', 'memory', 'man', 'kill', 'character', 'way']","['leonard', 'character', 'time', 'make', 'scene', 'memento', 'like', 'memory', 'main', 'think']","['lenny', 'condition', 'lennys', 'memory', 'important', 'teddy', 'film', 'sammy', 'viewer', 'story']","['memento', 'film', 'story', 'help', 'condition', 'finally', 'original', 'viewer', 'style', 'discover']"
tt0245429,Spirited Away,"Animation, Adventure, Family, Fantasy, Mystery",mystery,"['story', 'spirit', 'chihiro', 'like', 'away', 'work', 'animation', 'make', 'world', 'character']","['watch', 'english', 'sound', 'big', 'screen', 'dvd', 'language', 'japanese', 'art', 'rent']","['really', 'away', 'dont', 'spirit', 'understand', 'feel', 'like', 'masterpiece', 'point', 'make']","['spirit', 'character', 'chihiro', 'story', 'world', 'away', 'animation', 'time', 'miyazaki', 'turn']","['away', 'movie', 'spirit', 'disney', 'like', 'miyazaki', 'watch', 'way', 'animation', 'film']"
tt0364569,Oldboy,"Action, Drama, Mystery, Thriller",mystery,"['chocolate', 'movie', 'oldboy', 'watch', 'plot', 'best', 'comment', 'people', 'think', 'violence']","['make', 'best', 'especially', 'oldboy', 'scene', 'revenge', 'amaze', 'simply', 'feel', 'korean']","['plot', 'oldboy', 'watch', 'work', 'vengeance', 'make', 'film', 'old', 'boy', 'time']","['really', 'daesu', 'dont', 'make', 'like', 'think', 'plot', 'violence', 'bad', 'watch']","['year', 'like', 'oh', 'man', 'korean', 'come', 'murder', 'kept', 'prison', 'daesoo']"
tt0482571,The Prestige,"Drama, Mystery, Sci-Fi, Thriller",mystery,"['magician', 'movie', 'watch', 'time', 'think', 'jackman', 'twist', 'prestige', 'century', 'year']","['prestige', 'magic', 'nolan', 'character', 'act', 'story', 'time', 'bale', 'performance', 'christopher']","['watch', 'best', 'story', 'make', 'plot', 'obsession', 'twist', 'bale', 'prestige', 'character']","['tesla', 'angier', 'borden', 'bordens', 'viewer', 'make', 'edison', 'time', 'watch', 'nolan']","['magician', 'play', 'borden', 'angier', 'trick', 'character', 'nolan', 'work', 'role', 'make']"
tt1255953,Incendies,"Drama, Mystery, War",mystery,"['shot', 'like', 'watch', 'story', 'good', 'end', 'time', 'make', 'incendies', 'arab']","['mother', 'truth', 'bus', 'child', 'son', 'reveal', 'letter', 'terrorist', 'war', 'end']","['mother', 'middle', 'life', 'simon', 'jeanne', 'twin', 'like', 'east', 'son', 'father']","['incendies', 'villeneuve', 'war', 'story', 'scene', 'end', 'time', 'really', 'make', 'character']","['film', 'say', 'drama', 'event', 'happen', 'best', 'tragedy', 'play', 'real', 'think']"
tt0015324,Sherlock Jr.,"Action, Comedy, Romance",romance,"['keaton', 'jr', 'silent', 'time', 'buster', 'really', 'comedy', 'thing', 'character', 'screen']","['keaton', 'comedy', 'like', 'best', 'film', 'jr', 'time', 'make', 'movie', 'great']","['keaton', 'today', 'watch', 'add', 'effect', 'window', 'far', 'start', 'like', 'soundtrack']","['keaton', 'buster', 'make', 'sherlock', 'dream', 'scene', 'chaplin', 'jr', 'watch', 'detective']","['keaton', 'buster', 'sherlock', 'jr', 'great', 'film', 'comedy', 'shot', 'detective', 'best']"
tt0034583,Casablanca,"Drama, Romance, War",romance,"['rick', 'classic', 'end', 'probably', 'thing', 'make', 'dont', 'great', 'peary', 'love']","['rick', 'casablanca', 'german', 'make', 'great', 'scene', 'love', 'time', 'story', 'bogart']","['casablanca', 'bogart', 'make', 'time', 'bergman', 'rick', 'love', 'great', 'best', 'classic']","['casablanca', 'rick', 'like', 'watch', 'character', 'time', 'ilsa', 'thing', 'way', 'make']","['dalio', 'film', 'man', 'face', 'time', 'bogart', 'great', 'madeleine', 'marcel', 'shock']"
tt0040725,The Red Shoes,"Drama, Music, Romance",romance,"['red', 'make', 'shoe', 'picture', 'creative', 'story', 'classic', 'work', 'dancer', 'ballet']","['ballet', 'red', 'shoe', 'story', 'make', 'dance', 'work', 'film', 'shearer', 'dancer']","['ballet', 'red', 'shoe', 'lermontov', 'shearer', 'craster', 'moira', 'victoria', 'love', 'scene']","['ballet', 'art', 'vicky', 'shoe', 'lermontov', 'red', 'time', 'boris', 'walbrook', 'dance']","['ballet', 'beautifully', 'red', 'love', 'production', 'world', 'great', 'time', 'make', 'film']"
